#! FIELDS time dCN dH13O34 dH13N11 dH12O54 dH12N11 cn0
 0.042000 1.619595 1.702251 1.024341 1.719292 1.041292 1.975174
 0.043000 1.624000 1.734185 0.996419 1.728899 1.024431 1.981812
 0.044000 1.626432 1.732835 1.004711 1.713831 1.029987 1.979953
 0.045000 1.626948 1.700625 1.046540 1.678156 1.053220 1.968616
 0.046000 1.625852 1.655593 1.102459 1.634461 1.081358 1.944258
 0.047000 1.623406 1.616620 1.151980 1.596781 1.100670 1.910525
 0.048000 1.619751 1.595894 1.181549 1.575400 1.101735 1.886287
 0.049000 1.614996 1.598480 1.184932 1.574379 1.081892 1.890294
 0.050000 1.609263 1.623372 1.162101 1.590209 1.046400 1.919167
 0.051000 1.602634 1.663876 1.119000 1.611311 1.008636 1.952198
 0.052000 1.595051 1.707382 1.068166 1.621003 0.986710 1.973588
 0.053000 1.586338 1.736356 1.028205 1.607549 0.992806 1.981586
 0.054000 1.576399 1.734477 1.017581 1.574860 1.022200 1.979504
 0.055000 1.565373 1.698459 1.041732 1.539401 1.057117 1.968684
 0.056000 1.553528 1.649192 1.081669 1.510774 1.086590 1.950079
 0.057000 1.541199 1.599072 1.125052 1.508877 1.090996 1.930510
 0.058000 1.528558 1.564544 1.155585 1.535834 1.068476 1.918715
 0.059000 1.515734 1.554948 1.163426 1.582645 1.028530 1.921478
 0.060000 1.502845 1.572019 1.145652 1.629823 0.991277 1.939040
 0.061000 1.490045 1.610289 1.106157 1.654334 0.980312 1.961082
 0.062000 1.477684 1.657172 1.056335 1.646028 1.005549 1.974554
 0.063000 1.466322 1.693829 1.014944 1.616356 1.054121 1.973842
 0.064000 1.456448 1.701110 1.001947 1.585876 1.103809 1.959878
 0.065000 1.448394 1.672484 1.024378 1.570676 1.137606 1.939850
 0.066000 1.442453 1.620356 1.069358 1.578553 1.147573 1.924014
 0.067000 1.438859 1.565846 1.115210 1.609426 1.133794 1.915729
 0.068000 1.437726 1.526878 1.144053 1.656052 1.103186 1.914793
 0.069000 1.439045 1.513742 1.146021 1.704964 1.068607 1.925243
 0.070000 1.442712 1.528555 1.119449 1.739374 1.046239 1.945768
 0.071000 1.448584 1.565065 1.071056 1.745972 1.048901 1.963585
 0.072000 1.456474 1.608001 1.016865 1.722826 1.078055 1.967184
 0.073000 1.466019 1.634680 0.980832 1.680112 1.123254 1.953025
 0.074000 1.476671 1.626206 0.983093 1.633206 1.169402 1.922364
 0.075000 1.488023 1.585100 1.021094 1.596110 1.203395 1.884981
 0.076000 1.499895 1.533580 1.071550 1.578556 1.216673 1.858591
 0.077000 1.512102 1.495192 1.110179 1.585124 1.205548 1.857986
 0.078000 1.524413 1.484370 1.122442 1.614723 1.171428 1.885776
 0.079000 1.536641 1.504671 1.104816 1.659865 1.121585 1.926935
 0.080000 1.548659 1.549282 1.064031 1.706263 1.069782 1.960360
 0.081000 1.560327 1.601695 1.016659 1.734899 1.034442 1.977606
 0.082000 1.571420 1.638789 0.986484 1.730141 1.030636 1.981802
 0.083000 1.581736 1.642280 0.992757 1.691089 1.058766 1.975413
 0.084000 1.591285 1.614220 1.033433 1.632758 1.103801 1.955314
 0.085000 1.600218 1.574415 1.087590 1.575512 1.146050 1.919377
 0.086000 1.608604 1.544061 1.132806 1.536060 1.169738 1.881598
 0.087000 1.616406 1.536587 1.154767 1.524133 1.165911 1.870656
 0.088000 1.623584 1.556226 1.148662 1.541598 1.133161 1.897142
 0.089000 1.630147 1.598553 1.118583 1.581444 1.078672 1.937891
 0.090000 1.636059 1.651193 1.076791 1.626485 1.019732 1.967153
 0.091000 1.641077 1.695756 1.041865 1.651175 0.982190 1.980136
 0.092000 1.644828 1.714137 1.032364 1.635024 0.986886 1.981466
 0.093000 1.647226 1.699537 1.055497 1.582457 1.029213 1.971342
 0.094000 1.648544 1.661468 1.101799 1.518839 1.083529 1.943824
 0.095000 1.649004 1.617742 1.153291 1.469760 1.124658 1.898606
 0.096000 1.648594 1.584450 1.193752 1.451016 1.137671 1.856510
 0.097000 1.647204 1.571719 1.213054 1.467694 1.118279 1.845380
 0.098000 1.644777 1.583077 1.207731 1.514305 1.072462 1.869107
 0.099000 1.641341 1.615871 1.180347 1.574011 1.017356 1.908918
 0.100000 1.636936 1.661847 1.138699 1.619990 0.980113 1.944455
 0.101000 1.631654 1.708040 1.095204 1.628157 0.984884 1.965055
 0.102000 1.625816 1.739067 1.065245 1.598400 1.030751 1.968661
 0.103000 1.619883 1.742834 1.061232 1.552699 1.094078 1.953235
 0.104000 1.614214 1.717706 1.084456 1.514090 1.150822 1.917239
 0.105000 1.609031 1.673422 1.124008 1.496665 1.186627 1.871251
 0.106000 1.604473 1.624393 1.164273 1.505749 1.196006 1.835842
 0.107000 1.600635 1.583278 1.192090 1.539911 1.179895 1.826674
 0.108000 1.597608 1.558339 1.199584 1.592094 1.144462 1.846127
 0.109000 1.595482 1.552987 1.184383 1.650036 1.100894 1.883975
 0.110000 1.594298 1.565798 1.149301 1.697403 1.064672 1.924117
 0.111000 1.594000 1.590381 1.102323 1.718329 1.051364 1.952359
 0.112000 1.594411 1.615343 1.056615 1.705758 1.068133 1.962654
 0.113000 1.595200 1.626335 1.028267 1.666257 1.108550 1.954177
 0.114000 1.595931 1.613095 1.028585 1.614947 1.157773 1.925746
 0.115000 1.596281 1.577909 1.055015 1.567129 1.201155 1.881057
 0.116000 1.596109 1.534421 1.092649 1.533924 1.228424 1.836398
 0.117000 1.595307 1.498299 1.124606 1.521548 1.233950 1.814637
 0.118000 1.593735 1.480564 1.139404 1.531695 1.216116 1.830068
 0.119000 1.591290 1.485509 1.132900 1.561678 1.177347 1.875022
 0.120000 1.587947 1.510727 1.107793 1.604146 1.124877 1.923974
 0.121000 1.583741 1.547686 1.072763 1.646530 1.071704 1.957429
 0.122000 1.578683 1.583103 1.041105 1.672195 1.035422 1.973337
 0.123000 1.572745 1.602802 1.026918 1.667151 1.030927 1.976660
 0.124000 1.565996 1.598985 1.037628 1.630526 1.059115 1.968988
 0.125000 1.558676 1.575420 1.068417 1.575762 1.105629 1.946773
 0.126000 1.551035 1.544108 1.105796 1.520636 1.151644 1.908648
 0.127000 1.543197 1.517843 1.135871 1.479131 1.182487 1.868626
 0.128000 1.535209 1.505587 1.149445 1.459382 1.189704 1.853104
 0.129000 1.527172 1.510933 1.143387 1.464055 1.170624 1.874490
 0.130000 1.519310 1.531864 1.120453 1.490398 1.128245 1.916289
 0.131000 1.511924 1.561035 1.088699 1.529298 1.072196 1.952227
 0.132000 1.505250 1.587012 1.060024 1.564358 1.019863 1.971729
 0.133000 1.499378 1.597880 1.046341 1.575146 0.993215 1.978167
 0.134000 1.494454 1.587320 1.053385 1.549978 1.005298 1.975269
 0.135000 1.490873 1.558724 1.076875 1.498296 1.047061 1.962274
 0.136000 1.488993 1.522952 1.105398 1.442862 1.095524 1.938114
 0.137000 1.488872 1.492453 1.126745 1.403956 1.130123 1.912013
 0.138000 1.490315 1.476571 1.132493 1.392814 1.139354 1.903482
 0.139000 1.493054 1.479189 1.120005 1.411334 1.121003 1.920290
 0.140000 1.496868 1.497895 1.092969 1.452834 1.081358 1.947928
 0.141000 1.501582 1.524115 1.060959 1.502708 1.034819 1.969047
 0.142000 1.507000 1.545081 1.037204 1.540879 1.001946 1.979003
 0.143000 1.512839 1.549193 1.033100 1.550618 1.000747 1.979884
 0.144000 1.518735 1.533122 1.051206 1.531695 1.032732 1.971715
 0.145000 1.524305 1.503942 1.083423 1.500704 1.081761 1.951106
 0.146000 1.529172 1.473921 1.116634 1.477093 1.127898 1.918341
 0.147000 1.533004 1.454175 1.139210 1.473005 1.157549 1.887330
 0.148000 1.535592 1.451472 1.144161 1.491309 1.165288 1.878331
 0.149000 1.536912 1.467339 1.130033 1.527400 1.152275 1.896429
 0.150000 1.537090 1.497873 1.101180 1.571837 1.124329 1.927022
 0.151000 1.536302 1.533864 1.067633 1.612668 1.090601 1.952829
 0.152000 1.534646 1.562337 1.043171 1.637740 1.062234 1.967139
 0.153000 1.532133 1.571449 1.039687 1.637940 1.049508 1.970812
 0.154000 1.528824 1.557370 1.059866 1.611280 1.057146 1.964673
 0.155000 1.524926 1.526305 1.095631 1.564925 1.081243 1.946975
 0.156000 1.520696 1.489644 1.134057 1.512364 1.111525 1.917276
 0.157000 1.516310 1.458620 1.163428 1.467887 1.136632 1.884436
 0.158000 1.511870 1.441802 1.175786 1.442248 1.148027 1.867057
 0.159000 1.507482 1.444095 1.167642 1.440488 1.141720 1.877992
 0.160000 1.503324 1.465771 1.140571 1.461149 1.118939 1.909895
 0.161000 1.499642 1.501380 1.101978 1.496356 1.086344 1.942813
 0.162000 1.496681 1.539482 1.065055 1.533028 1.055320 1.963782
 0.163000 1.494605 1.565415 1.045562 1.556498 1.038907 1.971795
 0.164000 1.493484 1.568651 1.053723 1.557355 1.045391 1.968740
 0.165000 1.493366 1.549679 1.086819 1.537400 1.072611 1.952755
 0.166000 1.494257 1.518134 1.131762 1.507929 1.109605 1.919443
 0.167000 1.496060 1.485634 1.173811 1.482200 1.143583 1.871667
 0.168000 1.498589 1.461380 1.202064 1.469630 1.165136 1.828624
 0.169000 1.501648 1.451175 1.210597 1.473935 1.169857 1.815006
 0.170000 1.505111 1.457476 1.198113 1.493427 1.158093 1.838308
 0.171000 1.508931 1.479178 1.167711 1.522005 1.134193 1.882462
 0.172000 1.513084 1.511085 1.126983 1.550467 1.105642 1.923781
 0.173000 1.517474 1.543767 1.087630 1.568591 1.081642 1.949732
 0.174000 1.521878 1.565381 1.062951 1.568559 1.070407 1.960464
 0.175000 1.526045 1.566874 1.062011 1.548836 1.075490 1.959234
 0.176000 1.529816 1.547818 1.083777 1.515550 1.093718 1.946869
 0.177000 1.533106 1.516515 1.117792 1.479788 1.116874 1.923400
 0.178000 1.535777 1.484603 1.150659 1.452910 1.135591 1.894380
 0.179000 1.537612 1.462214 1.171528 1.442806 1.142687 1.874177
 0.180000 1.538397 1.455720 1.174385 1.451966 1.135060 1.876372
 0.181000 1.538017 1.466848 1.158632 1.476978 1.114461 1.899783
 0.182000 1.536510 1.492251 1.129053 1.509240 1.087438 1.929615
 0.183000 1.534059 1.523634 1.095137 1.537291 1.064107 1.952106
 0.184000 1.530939 1.549357 1.069019 1.551041 1.054808 1.962834
 0.185000 1.527476 1.558680 1.060998 1.546677 1.064932 1.962443
 0.186000 1.524032 1.547537 1.073834 1.528963 1.091690 1.950693
 0.187000 1.520972 1.520777 1.100993 1.508208 1.126326 1.926047
 0.188000 1.518594 1.488542 1.131012 1.494514 1.159253 1.890852
 0.189000 1.517086 1.461081 1.153176 1.493702 1.183618 1.856419
 0.190000 1.516557 1.445721 1.160613 1.506132 1.196247 1.838408
 0.191000 1.517080 1.445871 1.151142 1.527578 1.197063 1.844384
 0.192000 1.518718 1.460656 1.127303 1.551199 1.188112 1.868066
 0.193000 1.521502 1.484713 1.096085 1.569734 1.172692 1.896354
 0.194000 1.525396 1.508819 1.067893 1.577258 1.154697 1.919511
 0.195000 1.530280 1.522581 1.053540 1.570552 1.138069 1.934008
 0.196000 1.535985 1.519488 1.059056 1.549975 1.126081 1.939483
 0.197000 1.542317 1.500873 1.081900 1.519512 1.120267 1.936041
 0.198000 1.548986 1.474666 1.112782 1.485793 1.119396 1.924534
 0.199000 1.555532 1.450772 1.140948 1.456139 1.119561 1.909355
 0.200000 1.561348 1.437384 1.158162 1.436265 1.115865 1.899470
 0.201000 1.565795 1.439071 1.160240 1.428723 1.104827 1.902845
 0.202000 1.568351 1.455880 1.147280 1.432401 1.086306 1.919007
 0.203000 1.568707 1.483313 1.123409 1.442693 1.064168 1.939591
 0.204000 1.566780 1.513103 1.096138 1.452611 1.045354 1.956077
 0.205000 1.562673 1.535075 1.074773 1.455524 1.037079 1.964875
 0.206000 1.556615 1.540610 1.067195 1.448827 1.042835 1.965908
 0.207000 1.548937 1.526761 1.075882 1.435692 1.060077 1.959600
 0.208000 1.540039 1.497945 1.096381 1.422793 1.081946 1.946466
 0.209000 1.530339 1.463543 1.119871 1.416143 1.101301 1.929236
 0.210000 1.520240 1.433592 1.137337 1.418524 1.113706 1.914353
 0.211000 1.510158 1.415533 1.142453 1.429092 1.118254 1.909055
 0.212000 1.500551 1.412761 1.132814 1.444106 1.116845 1.915513
 0.213000 1.491935 1.424161 1.110330 1.458396 1.112806 1.928775
 0.214000 1.484837 1.444065 1.081257 1.467221 1.109537 1.941283
 0.215000 1.479698 1.463128 1.055360 1.467848 1.109463 1.948420
 0.216000 1.476800 1.471350 1.042976 1.460341 1.113425 1.949307
 0.217000 1.476253 1.463366 1.049818 1.447364 1.120591 1.944439
 0.218000 1.478002 1.442124 1.073256 1.433142 1.128864 1.934200
 0.219000 1.481798 1.416657 1.104268 1.422047 1.135615 1.919519
 0.220000 1.487175 1.396450 1.132701 1.417290 1.138534 1.903862
 0.221000 1.493511 1.387648 1.150997 1.420093 1.136388 1.893680
 0.222000 1.500158 1.392172 1.155332 1.429460 1.129429 1.894601
 0.223000 1.506559 1.408198 1.145468 1.442521 1.119435 1.906548
 0.224000 1.512293 1.430887 1.124393 1.455363 1.109413 1.923518
 0.225000 1.517062 1.453207 1.098006 1.464157 1.102922 1.938195
 0.226000 1.520637 1.467255 1.074368 1.466402 1.102948 1.946202
 0.227000 1.522822 1.466611 1.061616 1.461990 1.110616 1.946390
 0.228000 1.523468 1.449415 1.064377 1.453492 1.124512 1.938965
 0.229000 1.522496 1.420173 1.080918 1.445052 1.141218 1.924666
 0.230000 1.519917 1.388156 1.103969 1.440386 1.156678 1.905841
 0.231000 1.515825 1.363313 1.124557 1.441174 1.167459 1.887958
 0.232000 1.510436 1.352602 1.135672 1.446716 1.171396 1.878559
 0.233000 1.504109 1.358195 1.134219 1.454700 1.167793 1.882380
 0.234000 1.497330 1.377362 1.121484 1.462277 1.157487 1.897220
 0.235000 1.490654 1.403481 1.102641 1.466889 1.142841 1.915788
 0.236000 1.484608 1.427871 1.085438 1.466737 1.127503 1.931134
 0.237000 1.479636 1.442455 1.077823 1.461024 1.115636 1.939568
 0.238000 1.476075 1.442906 1.084712 1.450098 1.110565 1.939701
 0.239000 1.474159 1.430594 1.105654 1.435681 1.113294 1.930582
 0.240000 1.474017 1.411594 1.135359 1.420873 1.121834 1.911586
 0.241000 1.475669 1.393558 1.166508 1.409256 1.131963 1.884705
 0.242000 1.479050 1.382777 1.192562 1.403562 1.138964 1.856951
 0.243000 1.484058 1.382563 1.209302 1.404787 1.139322 1.838364
 0.244000 1.490584 1.392909 1.215200 1.411994 1.131794 1.835666
 0.245000 1.498523 1.411185 1.211079 1.422571 1.117827 1.847976
 0.246000 1.507748 1.433327 1.199493 1.432784 1.101374 1.868449
 0.247000 1.518073 1.454872 1.184130 1.438616 1.087956 1.889035
 0.248000 1.529245 1.471741 1.169236 1.437215 1.082714 1.903945
 0.249000 1.540945 1.480948 1.158868 1.428615 1.087964 1.910301
 0.250000 1.552824 1.481230 1.155913 1.416002 1.101870 1.907257
 0.251000 1.564528 1.473386 1.161203 1.403984 1.119396 1.895484
 0.252000 1.575704 1.459995 1.173270 1.396436 1.134631 1.877579
 0.253000 1.585994 1.444452 1.189003 1.395353 1.142827 1.858129
 0.254000 1.595048 1.429872 1.204809 1.400859 1.141459 1.842235
 0.255000 1.602528 1.418398 1.217614 1.411577 1.130637 1.833306
 0.256000 1.608130 1.411030 1.225349 1.424779 1.113189 1.832117
 0.257000 1.611599 1.407919 1.227005 1.436616 1.094365 1.837698
 0.258000 1.612746 1.408825 1.222476 1.443267 1.080629 1.848448
 0.259000 1.611496 1.413371 1.212397 1.442710 1.077288 1.862154
 0.260000 1.607922 1.420932 1.198081 1.435927 1.085904 1.875683
 0.261000 1.602244 1.430223 1.181500 1.426636 1.103494 1.885613
 0.262000 1.594792 1.438945 1.165207 1.419426 1.124286 1.889900
 0.263000 1.585940 1.444009 1.152042 1.417612 1.142452 1.889255
 0.264000 1.576057 1.442431 1.144477 1.422094 1.154022 1.886576
 0.265000 1.565500 1.432426 1.143754 1.431338 1.157553 1.884493
 0.266000 1.554598 1.414156 1.149322 1.442215 1.153984 1.883408
 0.267000 1.543673 1.389887 1.158908 1.451454 1.146067 1.881997
 0.268000 1.533045 1.363546 1.169061 1.456729 1.137561 1.879379
 0.269000 1.523038 1.339917 1.175886 1.456710 1.132200 1.876708
 0.270000 1.513986 1.323695 1.175801 1.451118 1.132515 1.876605
 0.271000 1.506209 1.318490 1.166372 1.441013 1.138887 1.880759
 0.272000 1.499980 1.325759 1.147317 1.428642 1.149437 1.887898
 0.273000 1.495470 1.343676 1.121433 1.416604 1.160830 1.894752
 0.274000 1.492703 1.366625 1.094845 1.406890 1.169481 1.899510
 0.275000 1.491558 1.386354 1.075770 1.400451 1.172580 1.903314
 0.276000 1.491813 1.395179 1.071382 1.397527 1.168716 1.907814
 0.277000 1.493216 1.389881 1.083993 1.398035 1.158195 1.912140
 0.278000 1.495498 1.373314 1.109637 1.401330 1.143009 1.912705
 0.279000 1.498349 1.352445 1.140387 1.406061 1.126432 1.906180
 0.280000 1.501410 1.335031 1.167940 1.410452 1.112253 1.893570
 0.281000 1.504318 1.327122 1.186164 1.412784 1.103686 1.881136
 0.282000 1.506773 1.331722 1.192247 1.411904 1.102237 1.875709
 0.283000 1.508581 1.348411 1.186836 1.407478 1.107127 1.879035
 0.284000 1.509650 1.373627 1.173510 1.399775 1.115707 1.887318
 0.285000 1.509969 1.401485 1.157790 1.389393 1.124608 1.895395
 0.286000 1.509571 1.425119 1.145797 1.377388 1.130910 1.900309
 0.287000 1.508528 1.438483 1.142556 1.365142 1.132895 1.901267
 0.288000 1.506968 1.438133 1.150415 1.353942 1.130271 1.897581
 0.289000 1.505088 1.424165 1.168352 1.344828 1.123975 1.887535
 0.290000 1.503133 1.399928 1.192619 1.338474 1.115766 1.869382
 0.291000 1.501359 1.370909 1.218189 1.334939 1.107714 1.843874
 0.292000 1.499987 1.343243 1.240129 1.333589 1.101644 1.816213
 0.293000 1.499186 1.322293 1.254490 1.333282 1.098646 1.794911
 0.294000 1.499067 1.311699 1.258763 1.332799 1.098848 1.787716
 0.295000 1.499674 1.312932 1.252102 1.331388 1.101627 1.797617
 0.296000 1.500991 1.325203 1.235381 1.329061 1.106129 1.821311
 0.297000 1.502942 1.345624 1.211115 1.326343 1.111667 1.850819
 0.298000 1.505412 1.369565 1.183246 1.324129 1.117743 1.877610
 0.299000 1.508267 1.391251 1.156779 1.323700 1.123884 1.896511
 0.300000 1.511354 1.404787 1.137092 1.326540 1.129516 1.906509
 0.301000 1.514495 1.405747 1.128653 1.333843 1.134019 1.908782
 0.302000 1.517475 1.392845 1.133362 1.345888 1.136942 1.904440
 0.303000 1.520042 1.368625 1.149558 1.361489 1.138247 1.893551
 0.304000 1.521899 1.338648 1.172537 1.377927 1.138450 1.875942
 0.305000 1.522701 1.309716 1.196126 1.391836 1.138559 1.853504
 0.306000 1.522081 1.288164 1.214301 1.400571 1.139844 1.832039
 0.307000 1.519712 1.278634 1.222342 1.402791 1.143480 1.819589
 0.308000 1.515391 1.283203 1.217643 1.398487 1.150189 1.821195
 0.309000 1.509105 1.300902 1.200270 1.388914 1.159979 1.834573
 0.310000 1.501049 1.327761 1.173290 1.376322 1.172057 1.851106
 0.311000 1.491603 1.357387 1.142785 1.363365 1.184926 1.862111
 0.312000 1.481284 1.381972 1.117155 1.352329 1.196674 1.864506
 0.313000 1.470697 1.394070 1.105030 1.344435 1.205417 1.860363
 0.314000 1.460498 1.389437 1.111752 1.339702 1.209843 1.852291
 0.315000 1.451324 1.369282 1.136566 1.337542 1.209679 1.839576
 0.316000 1.443693 1.339595 1.173160 1.337225 1.205721 1.817914
 0.317000 1.437942 1.308207 1.212874 1.337860 1.199356 1.784209
 0.318000 1.434251 1.282173 1.247651 1.338641 1.191903 1.743727
 0.319000 1.432717 1.266460 1.271568 1.339237 1.184146 1.710754
 0.320000 1.433416 1.263477 1.281401 1.339898 1.176192 1.699599
 0.321000 1.436413 1.273068 1.276720 1.341167 1.167631 1.715711
 0.322000 1.441742 1.292786 1.259656 1.343234 1.157974 1.753663
 0.323000 1.449351 1.318422 1.234342 1.345328 1.147176 1.800778
 0.324000 1.458804 1.350915 1.200484 1.354410 1.128095 1.854824
 0.325000 1.470024 1.377015 1.171073 1.357686 1.112825 1.890725
 0.326000 1.482493 1.390765 1.152550 1.352527 1.105063 1.908328
 0.327000 1.495545 1.389030 1.148550 1.338812 1.106337 1.910526
 0.328000 1.508440 1.372760 1.158363 1.319405 1.115047 1.899708
 0.329000 1.520450 1.346742 1.177096 1.299547 1.126953 1.878529
 0.330000 1.530921 1.317850 1.197651 1.285088 1.136808 1.852938
 0.331000 1.539361 1.293025 1.213153 1.280390 1.140253 1.833189
 0.332000 1.545493 1.277811 1.218745 1.286677 1.135342 1.829191
 0.333000 1.549272 1.275321 1.212533 1.301436 1.123371 1.843462
 0.334000 1.550823 1.285477 1.195798 1.319306 1.108760 1.869285
 0.335000 1.550350 1.304831 1.172576 1.333988 1.097738 1.895820
 0.336000 1.548067 1.327255 1.148746 1.340157 1.095934 1.914578
 0.337000 1.544170 1.345532 1.130660 1.335469 1.105768 1.921721
 0.338000 1.538861 1.353620 1.123340 1.321721 1.125296 1.916401
 0.339000 1.532382 1.348818 1.128705 1.304057 1.149147 1.899303
 0.340000 1.525052 1.332648 1.144870 1.288886 1.170610 1.873551
 0.341000 1.517264 1.309921 1.167110 1.281777 1.183636 1.845901
 0.342000 1.509464 1.286720 1.189787 1.285945 1.184432 1.824776
 0.343000 1.502101 1.268439 1.208097 1.301511 1.172603 1.815648
 0.344000 1.495582 1.258452 1.219139 1.325414 1.151619 1.818318
 0.345000 1.490222 1.257467 1.222299 1.351612 1.128288 1.828590
 0.346000 1.486222 1.263599 1.219013 1.372226 1.111051 1.841355
 0.347000 1.483661 1.273205 1.212066 1.380238 1.107086 1.851699
 0.348000 1.482520 1.282154 1.204664 1.372636 1.119151 1.854792
 0.349000 1.482713 1.287091 1.199548 1.351738 1.144342 1.846243
 0.350000 1.484101 1.286369 1.198329 1.323704 1.175778 1.823835
 0.351000 1.486516 1.280469 1.201135 1.295821 1.205599 1.790825
 0.352000 1.489771 1.271778 1.206660 1.274357 1.227347 1.757469
 0.353000 1.493680 1.263743 1.212636 1.263440 1.237217 1.736515
 0.354000 1.498060 1.259648 1.216663 1.264646 1.234476 1.735528
 0.355000 1.502722 1.261343 1.217136 1.276734 1.221273 1.752931
 0.356000 1.507467 1.268408 1.213849 1.295853 1.201939 1.780196
 0.357000 1.512072 1.278274 1.207970 1.316478 1.181929 1.807516
 0.358000 1.516292 1.287300 1.201519 1.332817 1.166521 1.828123
 0.359000 1.519883 1.292210 1.196657 1.340377 1.159436 1.838861
 0.360000 1.522641 1.291244 1.195052 1.337288 1.161749 1.838795
 0.361000 1.524445 1.284636 1.197407 1.324744 1.171671 1.828345
 0.362000 1.525288 1.274330 1.203205 1.306290 1.185379 1.809704
 0.363000 1.525251 1.263110 1.210802 1.286598 1.198422 1.787704
 0.364000 1.524458 1.253606 1.217914 1.270362 1.206997 1.769431
 0.365000 1.523014 1.247648 1.222317 1.261181 1.208745 1.761748
 0.366000 1.520973 1.245916 1.222488 1.260650 1.203101 1.767981
 0.367000 1.518337 1.247834 1.218023 1.268063 1.191344 1.786213
 0.368000 1.515096 1.251824 1.209752 1.280720 1.176308 1.810503
 0.369000 1.511275 1.255839 1.199596 1.294656 1.161803 1.833922
 0.370000 1.506977 1.257977 1.190157 1.305615 1.151735 1.851084
 0.371000 1.502401 1.257007 1.184046 1.310125 1.149029 1.858869
 0.372000 1.497814 1.252689 1.183104 1.306436 1.154692 1.855828
 0.373000 1.493496 1.245846 1.187763 1.295151 1.167477 1.841647
 0.374000 1.489669 1.238121 1.196855 1.279190 1.184371 1.817576
 0.375000 1.486451 1.231329 1.208015 1.262731 1.201588 1.787541
 0.376000 1.483839 1.226725 1.218461 1.249765 1.215583 1.758470
 0.377000 1.481726 1.224771 1.225760 1.243154 1.223781 1.738462
 0.378000 1.479927 1.225359 1.228355 1.244257 1.224937 1.733414
 0.379000 1.478227 1.228122 1.225843 1.252905 1.219190 1.744308
 0.380000 1.476446 1.232560 1.219096 1.267548 1.207870 1.766922
 0.381000 1.474494 1.237931 1.210211 1.285454 1.193175 1.793913
 0.382000 1.472405 1.242991 1.202232 1.303032 1.177782 1.817807
 0.383000 1.470322 1.245880 1.198474 1.316491 1.164390 1.833127
 0.384000 1.468434 1.244550 1.201478 1.322922 1.155182 1.836772
 0.385000 1.466893 1.237702 1.212030 1.321141 1.151295 1.827346
