0	1
0.292	0.966666667
0.296	0.933333333
0.79	0.9
1.469	0.866666667
1.789	0.833333333
1.909	0.8
2.334	0.766666667
3.133	0.733333333
3.202	0.7
3.433	0.666666667
3.773	0.633333333
4.043	0.6
4.052	0.566666667
5.176	0.533333333
5.358	0.5
5.913	0.466666667
5.986	0.433333333
6.096	0.4
6.339	0.366666667
7.092	0.333333333
8.876	0.3
12.656	0.266666667
16.074	0.233333333
17	0.2
26.309	0.166666667
44.901	0.133333333

